project,conditions,date,obs,time_off_ms,time_on_ms,displacement_nm,force,analyzer,index,hmm_state,num_windows,length_hz,start,stop,cp_found_start,cp_found_stop,is_positive,keep,cp_displacements,trap_stiffness,myo_stiffness,front_signal_ratio,back_signal_ratio,cp_time_on_dp,cp_time_on_ms,hm_event_start,hm_event_stop,cp_event_start_dp,cp_event_stop_dp,conversion,peak_nm_index
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,255,40.6,9.98407346966836,0.391587868973589,hm-model/cp,11,2,3,225,12627,12829,TRUE,TRUE,TRUE,TRUE,9.98407346966836,0.0743326990330191,0.390706464866031,0.983779867941101,2.90842760543586,203,40.6,169,171,12627,12829,75,2.535
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,180,49.8,6.47390319826199,0.279421254671368,hm-model/cp,12,2,3,225,13747,13995,TRUE,TRUE,TRUE,TRUE,6.47390319826199,0.100309115447791,0.37655204792789,0.523898824524705,10.5260429369429,249,49.8,184,186,13747,13995,75,2.76
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,225,36.6,14.9714068451337,0.525328705605642,hm-model/cp,13,2,2,150,15100,15282,TRUE,TRUE,TRUE,TRUE,14.9714068451337,0.0966453140213083,0.358218788755739,4.74986632086476,1.61309900535021,183,36.6,202,203,15100,15282,75,3.03
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,75,102,-7.96996920447709,-0.354948664175271,hm-model/cp,14,2,5,375,15570,16079,TRUE,TRUE,FALSE,TRUE,-7.96996920447709,0.099422149849621,0.223298515766392,0.969959297551986,1.08600654617239,510,102,209,213,15570,16079,75,3.135
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,345,153.6,4.85195791037466,0.271055897341379,hm-model/cp,15,2,10,750,17757,18524,TRUE,TRUE,TRUE,TRUE,4.85195791037466,0.0870009216747794,0.255301969786851,2.78253581674407,6.95282485304151,768,153.6,237,246,17757,18524,75,3.645
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,180,76,3.17192705741796,0.199953688627551,hm-model/cp,16,2,3,225,19334,19713,TRUE,TRUE,TRUE,TRUE,3.17192705741796,0.0975666341895906,0.343376115476789,2.53915464819187,1.98165552167921,380,76,259,261,19334,19713,75,3.9
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,480,121.2,0.809929787213153,0.14070416027701,hm-model/cp,17,2,5,375,21968,22573,TRUE,TRUE,TRUE,TRUE,0.809929787213153,0.096289876824045,0.17503626769668101,1.84955942703778,0.723331383512968,606,121.2,294,298,21968,22573,75,4.395
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,240,111.2,-1.83748983208931,-0.150539909660172,hm-model/cp,18,2,6,450,23517,24072,TRUE,TRUE,FALSE,TRUE,-1.83748983208931,0.131994516793186,0.213023283100771,2.94844616156348,2.77324511230937,556,111.2,315,320,23517,24072,75,4.785
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,750,62.2,9.95702388891399,0.41893956417387,hm-model/cp,19,2,3,225,27741,28051,TRUE,TRUE,TRUE,TRUE,9.95702388891399,0.0898782206722152,0.434596217871267,1.37375813666763,2.71826745127247,311,62.2,371,373,27741,28051,75,5.58
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,720,211.6,0.3510540873015,-0.199230788250897,hm-model/cp,20,2,12,900,31556,32613,TRUE,TRUE,FALSE,TRUE,0.3510540873015,0.10077545863840601,0.260145462795058,1.63343922753998,2.10139202781619,1058,211.6,422,433,31556,32613,75,6.33
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,150,177.4,0.086117526125419,-0.179856140528077,hm-model/cp,21,2,10,750,33206,34092,TRUE,TRUE,FALSE,TRUE,0.086117526125419,0.120992600153041,0.170636610497459,4.28788194072136,1.48792237016527,887,177.4,444,453,33206,34092,75,6.69
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,810,44.8,0.791184191874733,-0.0555910219198825,hm-model/cp,22,2,4,300,38027,38250,TRUE,TRUE,FALSE,TRUE,0.791184191874733,0.0969505230874108,0.387944607737959,5.72869395001543,0.959980752702672,224,44.8,508,511,38027,38250,75,7.635
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,75,51.8,-7.85215554215902,-0.354878261362851,hm-model/cp,23,2,1,75,38643,38901,TRUE,TRUE,FALSE,TRUE,-7.85215554215902,0.131401374752219,0.195269503963235,0.731495656630928,1.79731635325721,259,51.8,517,517,38643,38901,75,7.74
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,645,93.8,2.34228500608873,0.0863710879902586,hm-model/cp,24,2,4,300,42002,42470,TRUE,TRUE,TRUE,TRUE,2.34228500608873,0.101779249817639,0.285165617958686,1.3035556370937,1.08676905909038,469,93.8,561,564,42002,42470,75,8.4
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,75,117,3.16784162571707,0.156219477274299,hm-model/cp,25,2,5,375,42648,43232,TRUE,TRUE,TRUE,TRUE,3.16784162571707,0.1222078709211,0.274419744404751,4.51328868166103,1.31754212946122,585,117,570,574,42648,43232,75,8.58
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,795,36.2,3.95084536110324,0.175552971934149,hm-model/cp,26,2,2,150,47073,47253,TRUE,TRUE,TRUE,TRUE,3.95084536110324,0.10220151398922,0.411767557584677,1.11561821271007,1.39023559071885,181,36.2,628,629,47073,47253,75,9.42
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,4605,126.6,0.336213615339554,0.0928129215298283,hm-model/cp,27,2,8,600,70203,70835,TRUE,TRUE,TRUE,TRUE,0.336213615339554,0.103274626186148,0.256038699478164,0.707009829279875,1.49093466578024,633,126.6,937,944,70203,70835,75,14.085
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,1170,61.8,4.26722563500291,0.210997253804747,hm-model/cp,28,2,4,300,76609,76917,TRUE,TRUE,TRUE,TRUE,4.26722563500291,0.0935828601207074,0.288423902870426,1.3711095759658,0.712228342651834,309,61.8,1023,1026,76609,76917,75,15.345
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,195,209.6,-1.07973330488591,-0.138506135044459,hm-model/cp,29,2,11,825,77926,78973,TRUE,TRUE,FALSE,TRUE,-1.07973330488591,0.0999883035945098,0.291424375598002,4.26257834056773,1.05885071292528,1048,209.6,1040,1050,77926,78973,75,15.735
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,2130,42.2,6.19427810161734,0.245458990428171,hm-model/cp,30,2,2,150,89375,89585,TRUE,TRUE,TRUE,TRUE,6.19427810161734,0.101037590985249,0.467049312531941,2.30990820306819,2.65583556080568,211,42.2,1193,1194,89375,89585,75,17.88
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,2550,147.8,-3.06379059445032,-0.268232392544175,hm-model/cp,31,2,8,600,102244,102982,TRUE,TRUE,FALSE,TRUE,-3.06379059445032,0.0916088148731868,0.274443403061427,1.05236763589333,1.03652768184789,739,147.8,1365,1372,102244,102982,75,20.565
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,90,126.2,5.2940533121013,0.285773358152526,hm-model/cp,32,2,8,600,103396,104026,TRUE,TRUE,TRUE,TRUE,5.2940533121013,0.117685911173969,0.334763181053527,1.10626245507578,1.28783246103178,631,126.2,1379,1386,103396,104026,75,20.685
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,495,59.4,5.57701356219986,0.271327512199556,hm-model/cp,33,2,3,225,106429,106725,TRUE,TRUE,TRUE,TRUE,5.57701356219986,0.102806367982004,0.460817631428331,0.680604911844686,1.53096963243983,297,59.4,1420,1422,106429,106725,75,21.315
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,1860,190.2,8.18251237245963,0.460886897058194,hm-model/cp,34,2,11,825,115927,116877,TRUE,TRUE,TRUE,TRUE,8.18251237245963,0.0996205724790474,0.263816932630969,1.38875031735693,1.86833531715403,951,190.2,1547,1557,115927,116877,75,23.295
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,2745,175.6,2.90281976487171,0.262115232263163,hm-model/cp,35,2,11,825,130548,131425,TRUE,TRUE,TRUE,TRUE,2.90281976487171,0.0975949206051528,0.301494044907896,1.2398071292595,2.99879791648297,878,175.6,1741,1751,130548,131425,75,26.115
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-07-18,obs-01,615,213.4,-4.67950013064714,-0.326588860553871,hm-model/cp,36,2,11,825,134382,135448,TRUE,TRUE,FALSE,TRUE,-4.67950013064714,0.0952144930974018,0.212856651869585,1.44381640716584,1.32278787645474,1067,213.4,1793,1803,134382,135448,75,26.91
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,NA,145.6,9.88763858619774,0.498007835741043,hm-model/cp,1,2,10,750,21590,22317,TRUE,TRUE,TRUE,TRUE,9.88763858619774,0.0526655505470406,0.10571256364625,2.60590047550258,3.13916570870038,728,145.6,288,297,21590,22317,75,4.32
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,1725,233.8,20.1314841312125,0.962475117041443,hm-model/cp,2,2,17,1275,30961,32129,TRUE,TRUE,TRUE,TRUE,20.1314841312125,0.0507395463599619,0.11068119378414,0.886287398390606,7.38264048955456,1169,233.8,413,429,30961,32129,75,6.3
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,330,159,9.31589517167344,0.475025695081239,hm-model/cp,3,2,13,975,33931,34725,TRUE,TRUE,TRUE,TRUE,9.31589517167344,0.0508971763214599,0.0802118523444876,1.06427806491385,1.83775984782474,795,159,452,464,33931,34725,75,6.81
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,270,366.6,-7.12325581232276,-0.463622820457967,hm-model/cp,4,2,23,1725,36126,37958,TRUE,TRUE,FALSE,TRUE,-7.12325581232276,0.0544505002056313,0.0669627204836781,2.19468962981675,2.39859659693077,1833,366.6,483,505,36126,37958,75,7.47
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,690,97.6,12.4138214772392,0.977074976643483,hm-model/cp,5,2,7,525,41404,41891,TRUE,TRUE,TRUE,TRUE,12.4138214772392,0.0513230885262111,0.0175808490898532,4.09326426838703,1.36383191687496,488,97.6,552,558,41404,41891,75,8.295
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,1035,99,3.75063777110435,0.223691052080128,hm-model/cp,6,2,3,225,46979,47473,TRUE,TRUE,TRUE,TRUE,3.75063777110435,0.0500555083401248,0.0676303153252732,2.2678534880916,1.3971919114823,495,99,628,630,46979,47473,75,9.405
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,1125,187.6,11.3288929780077,0.507730438597699,hm-model/cp,7,2,13,975,52957,53894,TRUE,TRUE,TRUE,TRUE,11.3288929780077,0.0550180852076456,0.103478011298231,1.22866029151473,2.27775692697867,938,187.6,706,718,52957,53894,75,10.68
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,1560,69,-7.70601126339837,-0.437096365675551,hm-model/cp,8,2,4,300,61588,61932,TRUE,TRUE,FALSE,TRUE,-7.70601126339837,0.0543184346587857,0.0725840471527288,1.8955439560092,1.86796455430185,345,69,823,826,61588,61932,75,12.36
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,1155,106.2,16.5196918568246,0.706656590917839,hm-model/cp,9,2,9,675,67831,68361,TRUE,TRUE,TRUE,TRUE,16.5196918568246,0.0524918516173534,0.0979101517076286,4.64055600302767,0.806605329981919,531,106.2,904,912,67831,68361,75,13.605
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,1950,179.6,9.46571780541207,0.752691222591417,hm-model/cp,10,2,10,750,78203,79100,TRUE,TRUE,TRUE,TRUE,9.46571780541207,0.0535451225611769,0.0438568139314533,0.931451811928592,2.69307222531305,898,179.6,1043,1052,78203,79100,75,15.66
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,180,320,15.2436794097582,0.819077941691477,hm-model/cp,11,2,20,1500,79792,81391,TRUE,TRUE,TRUE,TRUE,15.2436794097582,0.0513749995117316,0.100784372405669,1.38340504080071,0.96299939147707,1600,320,1065,1084,79792,81391,75,16.155
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,75,242.2,6.2698957834438,0.331660251715763,hm-model/cp,12,2,15,1125,81677,82887,TRUE,TRUE,TRUE,TRUE,6.2698957834438,0.0510550595928875,0.0702014028084435,1.36619657721605,2.24834046898585,1211,242.2,1090,1104,81677,82887,75,16.365
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,750,39.2,11.3028513702797,0.508501254093544,hm-model/cp,13,2,3,225,86585,86780,TRUE,TRUE,TRUE,TRUE,11.3028513702797,0.0522667953666786,0.117291380278206,5.08110745108875,0.976165854256833,196,39.2,1155,1157,86585,86780,75,17.325
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,3690,189,3.20287802559379,0.234159975903434,hm-model/cp,14,2,8,600,105104,106048,TRUE,TRUE,TRUE,TRUE,3.20287802559379,0.0531712552386713,0.0809246169269955,1.03176447106908,0.817253918580762,945,189,1404,1411,105104,106048,75,21.105
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,1530,192.4,6.24385026358054,0.344368583375017,hm-model/cp,15,2,11,825,113454,114415,TRUE,TRUE,TRUE,TRUE,6.24385026358054,0.0512216294320454,0.0644069590176832,0.650795388026706,0.427369748256752,962,192.4,1514,1524,113454,114415,75,22.785
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,525,169.2,16.334929442015,0.719986318721837,hm-model/cp,16,2,12,900,116976,117821,TRUE,TRUE,TRUE,TRUE,16.334929442015,0.0495917112903232,0.0989704361403167,4.10611296031041,1.05656142639442,846,169.2,1560,1571,116976,117821,75,23.43
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,3180,418,12.2289600810779,0.640857849202164,hm-model/cp,17,2,30,2250,133855,135944,TRUE,TRUE,TRUE,TRUE,12.2289600810779,0.0513928187711432,0.0791714038372248,0.742568895600913,1.86609400576429,2090,418,1784,1813,133855,135944,75,27.12
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,180,194.8,7.92397184639356,0.742072475386187,hm-model/cp,18,2,13,975,136880,137853,TRUE,TRUE,TRUE,TRUE,7.92397184639356,0.0521697928656928,0.0559801617532124,0.996419267572968,1.1510748320898,974,194.8,1826,1838,136880,137853,75,27.54
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,510,214,-7.4030257519129,-0.616016785964295,hm-model/cp,19,2,10,750,140301,141370,TRUE,TRUE,FALSE,TRUE,-7.4030257519129,0.0489727892996241,0.0607816276702186,0.750423715029535,1.47716209719308,1070,214,1873,1882,140301,141370,75,28.095
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,3615,167.6,6.98357331819111,0.351809466167971,hm-model/cp,20,2,10,750,159197,160034,TRUE,TRUE,TRUE,TRUE,6.98357331819111,0.0502221709485872,0.0878076999631434,0.953265292183193,1.24555769696497,838,167.6,2124,2133,159197,160034,75,31.89
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,180,85.4,15.6916063304044,0.673989583933663,hm-model/cp,21,2,6,450,160877,161303,TRUE,TRUE,TRUE,TRUE,15.6916063304044,0.053293375157994,0.132305801561484,1.98113696039784,1.23632757903853,427,85.4,2146,2151,160877,161303,75,32.19
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,435,90.8,6.43123020104881,0.33381522765452,hm-model/cp,22,2,6,450,163573,164026,TRUE,TRUE,TRUE,TRUE,6.43123020104881,0.0511143459869094,0.0827333080337894,1.41585988314265,5.10214540384885,454,90.8,2181,2186,163573,164026,75,32.775
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,720,290.4,8.38923365241143,0.496650386094851,hm-model/cp,23,2,19,1425,167562,169013,TRUE,TRUE,TRUE,TRUE,8.38923365241143,0.0539242688325849,0.0582130291142328,1.54230633938989,2.45828162684888,1452,290.4,2235,2253,167562,169013,75,33.66
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,810,153.2,21.6494735688102,0.964520501963344,hm-model/cp,24,2,11,825,173093,173858,TRUE,TRUE,TRUE,TRUE,21.6494735688102,0.0562141185307766,0.098010766248079,2.13571762795599,1.87050567190664,766,153.2,2308,2318,173093,173858,75,34.635
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-02,60,266.2,6.12278678604179,0.311300080361917,hm-model/cp,25,2,16,1200,174124,175454,TRUE,TRUE,TRUE,TRUE,6.12278678604179,0.0491912351940734,0.0858239581048613,1.0055762150889,0.480573664378107,1331,266.2,2323,2338,174124,175454,75,34.845
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,NA,55,7.59444999999999,0.333215333333333,hm-model/cp,1,2,2,150,2687,2961,TRUE,TRUE,TRUE,TRUE,7.59444999999999,0.0862190349858099,0.20954411628223,2.01000821245572,1.39841132466465,275,55,37,38,2687,2961,75,0.54
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,855,136,7.20421303258145,0.33697347368421,hm-model/cp,2,2,7,525,7077,7756,TRUE,TRUE,TRUE,TRUE,7.20421303258145,0.0842288188837376,0.181550277492542,1.61109071208189,2.5529497006702,680,136,96,102,7077,7756,75,1.425
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,45,160.4,2.35532340425532,0.1658,hm-model/cp,3,2,8,600,7768,8569,TRUE,TRUE,TRUE,TRUE,2.35532340425532,0.0723730454022269,0.1441104158643,1.66038504177015,3.38928447922036,802,160.4,106,113,7768,8569,75,1.65
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,405,116,8.30860265548567,0.35289037037037,hm-model/cp,4,2,6,450,10495,11074,TRUE,TRUE,TRUE,TRUE,8.30860265548567,0.0787478921647001,0.230856438924682,1.86878256947795,2.14818647357659,580,116,141,146,10495,11074,75,2.1
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,255,115,8.08073277310924,0.359753882352941,hm-model/cp,5,2,6,450,12183,12757,TRUE,TRUE,TRUE,TRUE,8.08073277310924,0.0727880160446364,0.18601144053746,1.93564697244595,2.61874853947425,575,115,164,169,12183,12757,75,2.46
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,225,68.6,10.1089629579067,0.443907733333333,hm-model/cp,6,2,3,225,13786,14128,TRUE,TRUE,TRUE,TRUE,10.1089629579067,0.078419756753489,0.169367928681515,1.79110816822017,3.94996242664506,343,68.6,185,187,13786,14128,75,2.79
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,600,132,6.48888975409836,0.276943,hm-model/cp,7,2,7,525,16963,17622,TRUE,TRUE,TRUE,TRUE,6.48888975409836,0.0799424234077567,0.192360043617524,2.45663809557263,0.992709969273928,660,132,228,234,16963,17622,75,3.48
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,645,106.2,10.1796375574143,0.479190325581395,hm-model/cp,8,2,5,375,20732,21262,TRUE,TRUE,TRUE,TRUE,10.1796375574143,0.0759656193558891,0.160383585740912,3.13667266098437,2.84507017359134,531,106.2,278,282,20732,21262,75,4.215
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,210,122.2,7.30535286478227,0.473174285714285,hm-model/cp,9,2,7,525,22198,22808,TRUE,TRUE,TRUE,TRUE,7.30535286478227,0.0722111464322698,0.153671283348465,3.08417775024218,2.74957991662734,611,122.2,297,303,22198,22808,75,4.53
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,975,195.2,10.5061223126765,0.496614153846154,hm-model/cp,10,2,11,825,27552,28527,TRUE,TRUE,TRUE,TRUE,10.5061223126765,0.0783471433877504,0.19553489088429,0.582573382585363,4.25937723954757,976,195.2,369,379,27552,28527,75,5.535
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,165,64.6,5.87687572427572,0.246822545454545,hm-model/cp,11,2,4,300,29276,29598,TRUE,TRUE,TRUE,TRUE,5.87687572427572,0.0842322490845666,0.213966039027491,0.811075832787078,1.31398728294131,323,64.6,391,394,29276,29598,75,5.895
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,870,127.8,4.76206939289269,0.232557655172414,hm-model/cp,12,2,8,600,33869,34507,TRUE,TRUE,TRUE,TRUE,4.76206939289269,0.0836096616096051,0.137607984369295,1.73286301903559,1.94545405788829,639,127.8,453,460,33869,34507,75,6.84
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,1050,83.4,14.8603398131569,0.633795085714286,hm-model/cp,13,2,4,300,39732,40148,TRUE,TRUE,TRUE,TRUE,14.8603398131569,0.0757372368982963,0.232026325399405,1.50597736308407,2.60837894207016,417,83.4,531,534,39732,40148,75,7.95
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,225,67,7.1592996491228,0.277054933333333,hm-model/cp,14,2,3,225,41117,41451,TRUE,TRUE,TRUE,TRUE,7.1592996491228,0.0737242298866617,0.177230828995974,2.41695469528059,2.27735465572743,335,67,550,552,41117,41451,75,8.25
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,1920,429,6.26687364633055,0.3478894375,hm-model/cp,15,2,27,2025,50983,53127,TRUE,TRUE,TRUE,TRUE,6.26687364633055,0.079235251339806,0.179396606956607,1.75793504264615,6.49023899494532,2145,429,681,707,50983,53127,75,10.53
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,675,107.2,10.1734414814815,0.459044622222222,hm-model/cp,16,2,5,375,56345,56880,TRUE,TRUE,TRUE,TRUE,10.1734414814815,0.076841589247003,0.244055517032435,1.69659365310638,2.21712094840021,536,107.2,753,757,56345,56880,75,11.34
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,600,45,8.87242857142857,0.370064,hm-model/cp,17,2,1,75,59731,59955,TRUE,TRUE,TRUE,TRUE,8.87242857142857,0.0788041672383082,0.146906209129134,2.61387815461097,2.26470142458153,225,45,798,798,59731,59955,75,11.955
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,315,92.2,14.1032232186305,0.602118476190476,hm-model/cp,18,2,5,375,61426,61886,TRUE,TRUE,TRUE,TRUE,14.1032232186305,0.068627854883353,0.188572454021635,1.46928006860724,11.5626161963559,461,92.2,820,824,61426,61886,75,12.3
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-11,3480,112.4,9.00589927262931,0.451451689655172,hm-model/cp,19,2,6,450,79198,79759,TRUE,TRUE,TRUE,TRUE,9.00589927262931,0.0755844812117245,0.166876890060597,0.957646103544961,1.38039305177228,562,112.4,1057,1062,79198,79759,75,15.915
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-13,75,133.6,2.45513304621587,0.285522069650984,hm-model/cp,2,2,7,525,2931,3598,TRUE,TRUE,TRUE,TRUE,2.45513304621587,NA,NA,0.968172958769743,0.652828135274946,668,133.6,39,45,2931,3598,75,0.63
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-13,195,157.6,6.52287729562851,0.339959201879299,hm-model/cp,3,2,10,750,4365,5152,TRUE,TRUE,TRUE,TRUE,6.52287729562851,0.0524393212718418,0.0911795002060031,1.87604562011868,0.697984118632927,788,157.6,59,68,4365,5152,75,0.96
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-13,750,204,-2.06077502910954,-0.342271675341441,hm-model/cp,4,2,13,975,8827,9846,TRUE,TRUE,FALSE,TRUE,-2.06077502910954,0.057370451826324,0.0921173785424479,4.24751254869538,1.54678506765853,1020,204,119,131,8827,9846,75,1.92
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-13,675,127.8,15.9148191656083,0.781354809188995,hm-model/cp,5,2,7,525,13179,13817,TRUE,TRUE,TRUE,TRUE,15.9148191656083,0.0556181642366569,0.0961738297709004,3.91590054317996,2.0794181507642,639,127.8,177,183,13179,13817,75,2.73
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-13,180,191.2,1.29759455965028,0.158216351669192,hm-model/cp,6,2,9,675,14568,15523,TRUE,TRUE,TRUE,TRUE,1.29759455965028,0.0571736256268022,0.105383532442801,0.803787404998468,1.00210412238179,956,191.2,196,204,14568,15523,75,2.97
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-13,705,72.4,13.8756710900509,0.566821203160807,hm-model/cp,7,2,5,375,18852,19213,TRUE,TRUE,TRUE,TRUE,13.8756710900509,0.0628441737711471,0.136371730452631,1.17590543298582,3.53443298657181,362,72.4,252,256,18852,19213,75,3.78
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-13,30,82.6,2.23860826447533,0.148171529210925,hm-model/cp,8,2,4,300,19281,19693,TRUE,TRUE,TRUE,TRUE,2.23860826447533,0.0343064839816451,0.0609174784457665,3.64684646288003,0.662990209132066,413,82.6,259,262,19281,19693,75,3.87
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-13,405,180,8.55837680794974,0.432125052323941,hm-model/cp,9,2,11,825,21674,22573,TRUE,TRUE,TRUE,TRUE,8.55837680794974,0.0553423403144495,0.107719223832201,0.680457229064306,1.56700552772474,900,180,290,300,21674,22573,75,4.365
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-13,390,55,13.483027383876,0.55019554543597,hm-model/cp,10,2,4,300,24474,24748,TRUE,TRUE,TRUE,TRUE,13.483027383876,0.0560787256251102,0.0968419703914226,1.34289929458206,0.989877973779788,275,55,327,330,24474,24748,75,4.92
project_myoV-phosphate,myoV-WT_pH-7.0_30mM-Pi,2020-12-20,obs-13,255,93.4,5.40572512416205,0.3571720985064,hm-model/cp,11,2,4,300,25909,26375,TRUE,TRUE,TRUE,TRUE,5.40572512416205,0.0558226259070918,0.0771676262598283,1.1783977634167,1.66744111791876,467,93.4,348,351,25909,26375,75,5.205
